15.804848516787214,14.758406885778271,1
14.389104602008999,14.784874629152458,1
16.42157966599798,14.191671205831216,1
14.849465934620266,15.573568282779434,1
13.427328414015506,15.849541513496636,1
14.177897844396822,16.7264746074634,1
17.358594042953115,13.7883973096203,1
16.34648266128576,16.339348854327756,1
14.111411981546452,16.03821303084588,1
13.140418593237424,14.18657794390834,1
15.616318280940812,18.31472474426717,1
14.065831317153851,15.531991124184179,1
16.060157415728664,15.480488531361301,1
13.740859772745106,16.00101420526842,1
16.608906652999842,14.89352910947834,1
15.708286457680298,14.922352479294554,1
14.420835302752765,17.19855584401525,1
13.201077460049351,13.089851949550013,1
14.534606493566164,16.659997180629848,1
14.679329234540269,14.810017848128716,1
13.794806231697434,15.93791012322673,1
14.389761869117546,16.409416472488722,1
12.977348401524143,17.326841459219406,1
13.186167008409845,15.493645009151098,1
13.78015269961322,13.70033577536751,1
13.910269037170469,15.389338970685708,1
16.653077365064476,13.323092356117607,1
13.790172427668006,16.033486334537947,1
13.203557662223982,14.52890724260664,1
15.2843302383745,13.473297399814655,1
15.334856077386041,16.67423627456887,1
13.991653836760698,13.276802001114524,1
14.487565140231375,16.249642794252747,1
14.38140130338282,14.944915351530874,1
13.824205765359487,12.776702255023194,1
14.505328968960814,12.87758600558256,1
15.834274472979141,14.627384593577208,1
16.472837024127216,15.242143806484995,1
15.741586158459532,12.993410286393146,1
14.195882590065683,15.403106297554265,1
15.226222352584019,15.770950106877722,1
14.857204729612938,14.446741030321636,1
14.905258857367443,15.227244762188645,1
15.294832136686724,16.20059749780463,1
16.27909952134151,15.686723542885852,1
15.19160660651543,13.147919477710555,1
15.136472502579277,17.09843144778984,1
13.11440964817128,14.859894494703108,1
16.41848425757896,14.067114942415675,1
15.707013657531249,14.543539562128903,1
16.416353194704648,14.635185114518709,1
15.24022073267009,13.595968177483305,1
14.405183116582919,14.04678402409963,1
14.755209704759297,15.48143979663217,1
16.420922749777926,15.206325517407688,1
14.822635661460385,16.075051803496724,1
15.384445976941949,15.07328023072972,1
15.147610422497422,16.322261981378308,1
15.166465680912392,13.798778171998645,1
15.532386708125058,15.188548743336694,1
15.998538545294902,15.62501035988883,1
15.598614225813238,14.607694579994746,1
14.2018768559691,16.613077215566452,1
14.361534027841131,16.030687348346255,1
15.119507943443638,14.08707452278135,1
15.676798298323558,15.39369305088965,1
14.048026913787195,14.166918260548186,1
15.106227642398574,14.191677189448791,1
16.013428043127085,14.500018637588537,1
13.545669668487163,17.14280977562733,1
15.458838036527695,14.724804126938679,1
15.676999738336212,16.4626875132244,1
15.46077914294365,15.26020712950076,1
13.822380836888108,14.840658736327672,1
15.659622960112987,14.5332797467234,1
15.514498182202157,14.8081226817968,1
16.216335737348547,15.418447707712872,1
14.565771909288033,14.964332093127135,1
15.345952648830332,13.018806258808766,1
14.961940960014898,14.648201054971125,1
16.438620028353856,14.02529393688489,1
13.660048289180306,15.132696116175332,1
14.491784814676043,16.627767635563917,1
13.502285130374098,14.614674789649635,1
15.024719987708178,14.177073816737193,1
14.775969857632916,16.011027112467033,1
18.035874220516625,14.116308586085305,1
14.859248059235517,14.508730659551876,1
15.839928428782882,16.29338020878275,1
15.81576455086375,17.208717782864472,1
13.804392859947182,16.224559454554527,1
15.527022981924347,14.269373059733253,1
16.785583864820662,13.703742651329453,1
14.3677264026422,14.251591346231478,1
14.09615507079248,16.732911994783045,1
15.554768959456263,14.711240781397937,1
15.123980527681217,15.052721359109501,1
