15.065893793658669,14.269309592362266,mean:15.0/15.0/deviation:1.0
13.889344081738138,14.237939508208779,mean:15.0/15.0/deviation:1.0
14.504489816631223,15.613934343743272,mean:15.0/15.0/deviation:1.0
16.104703068182417,15.05657308666886,mean:15.0/15.0/deviation:1.0
15.394962370969928,15.443657711068107,mean:15.0/15.0/deviation:1.0
15.753688584558345,14.79269497714114,mean:15.0/15.0/deviation:1.0
13.284281749467606,15.388118026865985,mean:15.0/15.0/deviation:1.0
16.45472811151666,15.350565877088247,mean:15.0/15.0/deviation:1.0
15.262941367379744,16.156005256919165,mean:15.0/15.0/deviation:1.0
13.843848694648662,15.210885117070736,mean:15.0/15.0/deviation:1.0
14.143367484870499,13.933858651039271,mean:15.0/15.0/deviation:1.0
14.499843628918917,15.51427498179295,mean:15.0/15.0/deviation:1.0
15.927426806214347,16.065563404062868,mean:15.0/15.0/deviation:1.0
14.804147985797444,13.990963359804985,mean:15.0/15.0/deviation:1.0
15.930328650792495,15.441733816552494,mean:15.0/15.0/deviation:1.0
15.746432037984382,14.745107047871782,mean:15.0/15.0/deviation:1.0
15.140650581146744,15.782868785379993,mean:15.0/15.0/deviation:1.0
13.720196617805605,15.445489964278442,mean:15.0/15.0/deviation:1.0
14.447345445351859,14.970719626269826,mean:15.0/15.0/deviation:1.0
13.793571824566632,15.770427631444406,mean:15.0/15.0/deviation:1.0
15.747567516931404,15.636868997560155,mean:15.0/15.0/deviation:1.0
14.49585441844092,14.773656211977839,mean:15.0/15.0/deviation:1.0
14.12151985019696,17.43751057725955,mean:15.0/15.0/deviation:1.0
15.205081959055937,15.219345454771792,mean:15.0/15.0/deviation:1.0
15.130581068582716,14.928806497888333,mean:15.0/15.0/deviation:1.0
14.521050915006125,14.925511087207786,mean:15.0/15.0/deviation:1.0
14.502552108275939,14.258329516423569,mean:15.0/15.0/deviation:1.0
14.406488716618254,15.368754562410206,mean:15.0/15.0/deviation:1.0
13.429208923105762,15.330347937989275,mean:15.0/15.0/deviation:1.0
14.122935404606203,15.49878148846228,mean:15.0/15.0/deviation:1.0
15.913152131283574,16.08902798979118,mean:15.0/15.0/deviation:1.0
14.353001086811707,15.189518551073226,mean:15.0/15.0/deviation:1.0
15.224285950231629,15.164999952424006,mean:15.0/15.0/deviation:1.0
12.665595989120003,15.747721111321193,mean:15.0/15.0/deviation:1.0
16.283934509828317,14.860580315022432,mean:15.0/15.0/deviation:1.0
16.454052992379587,13.959617693766733,mean:15.0/15.0/deviation:1.0
16.412401591499993,13.561583918269772,mean:15.0/15.0/deviation:1.0
14.576363735134152,14.090814044281803,mean:15.0/15.0/deviation:1.0
14.81637290704289,14.416288003612475,mean:15.0/15.0/deviation:1.0
17.090856422621403,14.589238060488118,mean:15.0/15.0/deviation:1.0
15.30458237250371,15.340426444491293,mean:15.0/15.0/deviation:1.0
16.83076064077392,15.098180252081885,mean:15.0/15.0/deviation:1.0
14.956320925383043,15.144308896640123,mean:15.0/15.0/deviation:1.0
15.347479558154022,15.317349391570936,mean:15.0/15.0/deviation:1.0
14.44169631403673,14.095488256457077,mean:15.0/15.0/deviation:1.0
14.278152394964941,14.197864477246798,mean:15.0/15.0/deviation:1.0
15.0310282411971,15.58614594718297,mean:15.0/15.0/deviation:1.0
14.57639640945886,15.284319803058375,mean:15.0/15.0/deviation:1.0
13.491208299090655,15.340233075005527,mean:15.0/15.0/deviation:1.0
15.764874913214985,16.736828895655083,mean:15.0/15.0/deviation:1.0
17.225458880341023,16.15074979147303,mean:15.0/15.0/deviation:1.0
13.863898857508095,14.179056285389375,mean:15.0/15.0/deviation:1.0
15.844453603285164,16.241206511973107,mean:15.0/15.0/deviation:1.0
15.817010669445791,15.58754086477126,mean:15.0/15.0/deviation:1.0
14.46684306062917,13.422739053933729,mean:15.0/15.0/deviation:1.0
15.820517697576644,15.231841053811866,mean:15.0/15.0/deviation:1.0
15.662545681767227,15.113235736823004,mean:15.0/15.0/deviation:1.0
15.48894703814535,15.40968379818301,mean:15.0/15.0/deviation:1.0
15.32695493863265,16.666695849413735,mean:15.0/15.0/deviation:1.0
16.04577720478443,16.202144306712544,mean:15.0/15.0/deviation:1.0
14.393571316529021,15.015084105887325,mean:15.0/15.0/deviation:1.0
14.810383061132153,15.83694126178902,mean:15.0/15.0/deviation:1.0
14.571550523322069,13.260257470166062,mean:15.0/15.0/deviation:1.0
15.40210353199386,14.942485239230493,mean:15.0/15.0/deviation:1.0
14.685955465674041,16.093472325253085,mean:15.0/15.0/deviation:1.0
16.637770459068328,15.989652180081258,mean:15.0/15.0/deviation:1.0
